shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
4757,4757,09-04-2024,,UPS,In Transit
4758,4758,30-01-2024,18-08-2024,DHL,In Transit
4759,4759,07-04-2023,23-05-2024,DHL,In Transit
4760,4760,04-09-2024,,DHL,Delivered
4761,4761,17-06-2023,03-05-2024,DHL,Delivered
4762,4762,28-12-2022,,USPS,In Transit
4763,4763,15-09-2023,08-01-2024,DHL,In Transit
4764,4764,10-05-2024,28-02-2024,DHL,In Transit
4765,4765,06-12-2023,13-11-2024,FedEx,Returned
4766,4766,16-12-2023,18-02-2024,DHL,Delivered
4767,4767,19-07-2023,15-06-2024,USPS,Delivered
4768,4768,30-03-2024,,UPS,Returned
4769,4769,30-10-2024,,DHL,In Transit
4770,4770,18-02-2024,,DHL,Delivered
4771,4771,13-05-2023,21-08-2024,FedEx,Delivered
4772,4772,31-10-2024,28-06-2024,UPS,Returned
4773,4773,02-09-2023,27-01-2024,UPS,Returned
4774,4774,01-04-2023,,UPS,Returned
4775,4775,10-10-2023,10-11-2024,DHL,Returned
4776,4776,17-06-2023,04-04-2024,FedEx,Returned
4777,4777,08-09-2024,29-11-2023,USPS,Returned
4778,4778,11-12-2023,,UPS,Delivered
4779,4779,03-01-2024,11-09-2024,USPS,In Transit
4780,4780,29-12-2023,,DHL,In Transit
4781,4781,07-11-2023,23-03-2024,DHL,Delivered
4782,4782,16-07-2023,20-04-2024,USPS,In Transit
4783,4783,15-07-2024,19-07-2024,UPS,In Transit
4784,4784,15-01-2024,,USPS,Delivered
4785,4785,09-04-2024,,FedEx,In Transit
4786,4786,27-03-2024,,USPS,In Transit
4787,4787,26-04-2024,15-08-2024,FedEx,In Transit
4788,4788,31-07-2023,,UPS,In Transit
4789,4789,17-10-2024,,FedEx,Delivered
4790,4790,24-02-2023,,FedEx,Returned
4791,4791,15-05-2024,,UPS,Delivered
4792,4792,23-06-2024,16-12-2023,DHL,Delivered
4793,4793,22-02-2024,17-07-2024,FedEx,In Transit
4794,4794,04-07-2024,10-05-2024,FedEx,Delivered
4795,4795,29-03-2023,23-02-2024,DHL,Returned
4796,4796,16-08-2023,19-09-2024,FedEx,In Transit
4797,4797,30-09-2024,,DHL,Returned
4798,4798,22-11-2023,15-06-2024,UPS,Returned
4799,4799,04-07-2024,04-03-2024,UPS,In Transit
4800,4800,26-05-2024,28-09-2024,UPS,Returned
4801,4801,04-09-2023,14-08-2024,DHL,Returned
4802,4802,05-07-2023,,FedEx,In Transit
4803,4803,24-01-2023,23-06-2024,UPS,Delivered
4804,4804,27-05-2024,,DHL,In Transit
4805,4805,13-02-2023,19-07-2024,DHL,Delivered
4806,4806,11-11-2023,09-09-2024,DHL,Returned
4807,4807,29-11-2022,,DHL,Delivered
4808,4808,02-07-2023,13-12-2023,FedEx,In Transit
4809,4809,14-09-2024,11-04-2024,USPS,Returned
4810,4810,01-11-2024,,DHL,Returned
4811,4811,13-11-2023,,UPS,In Transit
4812,4812,20-04-2024,03-01-2024,DHL,Returned
4813,4813,28-11-2023,,USPS,Returned
4814,4814,16-02-2023,20-07-2024,FedEx,In Transit
4815,4815,16-07-2023,,UPS,In Transit
4816,4816,29-02-2024,,DHL,In Transit
4817,4817,14-07-2024,17-07-2024,DHL,Delivered
4818,4818,01-03-2024,05-09-2024,UPS,In Transit
4819,4819,02-09-2024,19-05-2024,DHL,Delivered
4820,4820,05-01-2023,,UPS,Delivered
4821,4821,26-04-2023,,DHL,In Transit
4822,4822,26-05-2024,02-08-2024,DHL,Returned
4823,4823,24-01-2023,18-01-2024,UPS,Delivered
4824,4824,21-06-2023,23-09-2024,UPS,Delivered
4825,4825,13-09-2023,20-01-2024,USPS,In Transit
4826,4826,16-02-2023,04-09-2024,DHL,Delivered
4827,4827,06-10-2023,29-02-2024,DHL,Delivered
4828,4828,26-09-2024,,DHL,Delivered
4829,4829,26-04-2024,08-12-2023,FedEx,Delivered
4830,4830,20-08-2024,,DHL,Delivered
4831,4831,20-02-2023,,FedEx,Delivered
4832,4832,16-04-2023,31-05-2024,USPS,Delivered
4833,4833,23-09-2023,,UPS,Returned
4834,4834,17-04-2024,03-03-2024,USPS,In Transit
4835,4835,02-08-2024,05-01-2024,USPS,Delivered
4836,4836,13-10-2023,26-12-2023,DHL,Delivered
4837,4837,16-07-2023,22-11-2023,UPS,Returned
4838,4838,22-05-2024,29-10-2024,FedEx,In Transit
4839,4839,18-10-2024,,FedEx,In Transit
4840,4840,27-06-2023,21-06-2024,USPS,Returned
4841,4841,27-02-2023,03-12-2023,FedEx,Delivered
4842,4842,11-05-2024,12-07-2024,USPS,In Transit
4843,4843,18-04-2024,29-02-2024,USPS,In Transit
4844,4844,20-07-2023,08-11-2024,USPS,Returned
4845,4845,17-03-2023,10-11-2024,FedEx,Returned
4846,4846,04-05-2023,,FedEx,Returned
4847,4847,18-10-2024,25-11-2023,DHL,In Transit
4848,4848,24-08-2023,17-10-2024,DHL,In Transit
4849,4849,04-05-2023,07-11-2024,DHL,Delivered
4850,4850,10-06-2024,,FedEx,In Transit
4851,4851,17-08-2024,22-11-2023,UPS,In Transit
4852,4852,20-09-2023,,UPS,Returned
4853,4853,29-05-2023,27-06-2024,DHL,In Transit
4854,4854,29-11-2023,,DHL,In Transit
4855,4855,09-03-2023,24-03-2024,UPS,Delivered
4856,4856,23-02-2023,25-04-2024,UPS,In Transit
4857,4857,28-08-2024,,UPS,In Transit
4858,4858,27-02-2024,11-10-2024,DHL,Delivered
4859,4859,04-06-2024,19-10-2024,USPS,Delivered
4860,4860,09-01-2024,,UPS,Returned
4861,4861,11-11-2024,12-01-2024,FedEx,In Transit
4862,4862,30-08-2023,02-01-2024,DHL,Returned
4863,4863,03-11-2023,03-04-2024,USPS,Returned
4864,4864,14-07-2024,09-05-2024,USPS,Delivered
4865,4865,05-08-2023,23-12-2023,DHL,In Transit
4866,4866,22-03-2024,28-06-2024,FedEx,Delivered
4867,4867,17-11-2023,09-05-2024,DHL,In Transit
4868,4868,06-11-2024,,FedEx,In Transit
4869,4869,03-08-2024,,FedEx,Returned
4870,4870,30-03-2024,25-02-2024,DHL,Delivered
4871,4871,23-07-2023,,FedEx,Returned
4872,4872,21-08-2024,19-10-2024,FedEx,Returned
4873,4873,03-08-2024,14-01-2024,USPS,In Transit
4874,4874,01-11-2023,19-03-2024,UPS,In Transit
4875,4875,25-02-2023,29-05-2024,DHL,Returned
4876,4876,01-08-2024,17-10-2024,UPS,Delivered
4877,4877,18-08-2023,,UPS,Delivered
4878,4878,24-12-2023,16-10-2024,DHL,Delivered
4879,4879,07-12-2022,30-08-2024,DHL,In Transit
4880,4880,20-04-2023,,USPS,Delivered
4881,4881,02-09-2023,20-12-2023,FedEx,Delivered
4882,4882,30-10-2023,26-04-2024,DHL,Returned
4883,4883,29-04-2024,,USPS,In Transit
4884,4884,02-03-2024,14-08-2024,FedEx,Returned
4885,4885,13-10-2023,26-07-2024,DHL,Delivered
4886,4886,26-11-2023,12-09-2024,USPS,In Transit
4887,4887,04-08-2023,09-04-2024,USPS,Returned
4888,4888,18-01-2024,15-02-2024,FedEx,In Transit
4889,4889,16-10-2024,16-09-2024,UPS,Returned
4890,4890,05-01-2023,28-06-2024,FedEx,Returned
4891,4891,06-01-2023,13-10-2024,DHL,Returned
4892,4892,17-04-2023,12-11-2024,FedEx,Delivered
4893,4893,09-03-2024,,USPS,In Transit
4894,4894,27-07-2023,18-04-2024,USPS,Returned
4895,4895,21-05-2023,17-09-2024,USPS,Returned
4896,4896,03-02-2024,26-12-2023,FedEx,Delivered
4897,4897,21-10-2024,,FedEx,Delivered
4898,4898,05-09-2024,,USPS,In Transit
4899,4899,08-04-2024,23-01-2024,DHL,In Transit
4900,4900,02-11-2023,02-11-2024,UPS,Returned
4901,4901,31-01-2024,07-03-2024,UPS,Returned
4902,4902,27-10-2023,27-09-2024,DHL,In Transit
4903,4903,23-07-2023,,USPS,Returned
4904,4904,02-09-2024,12-01-2024,FedEx,Returned
4905,4905,13-01-2023,17-05-2024,UPS,Delivered
4906,4906,13-11-2024,26-01-2024,DHL,Returned
4907,4907,09-03-2023,15-06-2024,FedEx,In Transit
4908,4908,13-01-2023,14-06-2024,USPS,In Transit
4909,4909,11-10-2023,07-03-2024,FedEx,Delivered
4910,4910,23-05-2023,27-01-2024,UPS,In Transit
4911,4911,13-06-2024,,DHL,Delivered
4912,4912,11-09-2023,,USPS,In Transit
4913,4913,23-08-2023,,UPS,Returned
4914,4914,09-01-2024,,FedEx,Delivered
4915,4915,15-03-2023,03-07-2024,USPS,Returned
4916,4916,08-02-2024,29-03-2024,FedEx,In Transit
4917,4917,03-07-2024,,FedEx,Returned
4918,4918,29-06-2024,,FedEx,In Transit
4919,4919,13-10-2024,21-10-2024,FedEx,Returned
4920,4920,03-03-2024,,UPS,Delivered
4921,4921,13-02-2024,,FedEx,Returned
4922,4922,24-08-2023,04-11-2024,DHL,In Transit
4923,4923,11-06-2023,17-10-2024,FedEx,Returned
4924,4924,26-03-2023,29-04-2024,USPS,Delivered
4925,4925,22-02-2024,05-03-2024,USPS,Returned
4926,4926,29-02-2024,,FedEx,Delivered
4927,4927,25-12-2023,16-06-2024,DHL,In Transit
4928,4928,21-12-2022,,FedEx,In Transit
4929,4929,21-01-2024,20-03-2024,USPS,Returned
4930,4930,23-10-2024,01-05-2024,DHL,In Transit
4931,4931,14-10-2024,03-04-2024,USPS,Returned
4932,4932,17-03-2023,,FedEx,In Transit
4933,4933,17-01-2023,09-01-2024,USPS,Delivered
4934,4934,21-11-2023,,FedEx,In Transit
4935,4935,11-04-2023,09-12-2023,FedEx,In Transit
4936,4936,12-11-2023,15-02-2024,UPS,In Transit
4937,4937,21-04-2023,26-09-2024,UPS,In Transit
4938,4938,14-05-2024,19-09-2024,DHL,Delivered
4939,4939,22-10-2023,18-11-2024,UPS,Returned
4940,4940,11-03-2024,26-04-2024,USPS,In Transit
4941,4941,24-04-2023,28-02-2024,USPS,Returned
4942,4942,03-12-2023,,FedEx,In Transit
4943,4943,21-01-2024,21-08-2024,USPS,In Transit
4944,4944,27-09-2024,12-04-2024,USPS,Delivered
4945,4945,22-04-2024,,FedEx,In Transit
4946,4946,13-03-2023,20-12-2023,UPS,Returned
4947,4947,18-01-2024,27-03-2024,FedEx,Returned
4948,4948,07-01-2024,12-01-2024,FedEx,Returned
4949,4949,07-03-2024,30-04-2024,DHL,In Transit
4950,4950,12-12-2022,23-02-2024,FedEx,In Transit
4951,4951,25-05-2023,,DHL,Delivered
4952,4952,15-06-2024,15-07-2024,UPS,Delivered
4953,4953,29-06-2023,,DHL,Delivered
4954,4954,08-04-2023,30-03-2024,USPS,Returned
4955,4955,02-07-2023,24-08-2024,USPS,Returned
4956,4956,31-10-2024,,USPS,Delivered
4957,4957,21-10-2024,10-07-2024,UPS,Delivered
4958,4958,15-04-2023,23-01-2024,UPS,In Transit
4959,4959,17-04-2024,07-06-2024,USPS,Delivered
4960,4960,05-05-2023,15-06-2024,USPS,Returned
4961,4961,10-03-2023,,DHL,Returned
4962,4962,17-08-2023,05-04-2024,FedEx,In Transit
4963,4963,06-04-2023,25-06-2024,FedEx,In Transit
4964,4964,23-09-2024,,FedEx,In Transit
4965,4965,15-05-2023,07-04-2024,USPS,In Transit
4966,4966,19-04-2024,14-05-2024,USPS,Returned
4967,4967,07-05-2024,10-11-2024,UPS,Delivered
4968,4968,27-09-2024,22-08-2024,FedEx,In Transit
4969,4969,21-02-2024,09-10-2024,DHL,Returned
4970,4970,08-12-2023,15-11-2024,FedEx,In Transit
4971,4971,06-03-2024,04-01-2024,DHL,Returned
4972,4972,12-08-2024,26-10-2024,USPS,Returned
4973,4973,05-12-2022,20-08-2024,UPS,Returned
4974,4974,10-08-2024,15-12-2023,USPS,In Transit
4975,4975,29-10-2024,08-12-2023,UPS,Delivered
4976,4976,24-08-2024,,FedEx,Delivered
4977,4977,23-06-2024,26-06-2024,FedEx,Delivered
4978,4978,29-02-2024,22-12-2023,DHL,In Transit
4979,4979,27-06-2024,,FedEx,Returned
4980,4980,04-02-2024,09-11-2024,FedEx,Returned
4981,4981,10-04-2023,,UPS,In Transit
4982,4982,27-01-2024,14-02-2024,UPS,Returned
4983,4983,27-03-2024,21-01-2024,UPS,Returned
4984,4984,28-06-2023,11-10-2024,UPS,In Transit
4985,4985,14-11-2024,24-02-2024,USPS,Delivered
4986,4986,23-07-2023,03-05-2024,DHL,Returned
4987,4987,28-08-2023,21-05-2024,USPS,Returned
4988,4988,18-04-2024,12-01-2024,FedEx,Returned
4989,4989,02-06-2023,,DHL,Returned
4990,4990,22-07-2023,,DHL,Delivered
4991,4991,18-09-2023,18-02-2024,FedEx,In Transit
4992,4992,20-02-2024,26-01-2024,DHL,Returned
4993,4993,28-08-2023,22-09-2024,USPS,Returned
4994,4994,16-11-2024,07-06-2024,FedEx,Delivered
4995,4995,12-12-2022,27-11-2023,USPS,Delivered
4996,4996,26-05-2024,27-11-2023,DHL,Returned
4997,4997,17-08-2024,23-10-2024,USPS,Delivered
4998,4998,07-11-2023,,UPS,Delivered
4999,4999,03-01-2024,16-04-2024,USPS,Returned
5000,5000,01-12-2023,16-08-2024,UPS,Returned
5001,5001,26-09-2023,24-06-2024,DHL,Delivered
5002,5002,13-12-2022,24-02-2024,USPS,In Transit
5003,5003,13-05-2024,,USPS,Returned
5004,5004,03-10-2024,26-02-2024,UPS,Delivered
5005,5005,07-04-2023,,USPS,In Transit
5006,5006,14-02-2024,04-11-2024,UPS,Returned
5007,5007,16-07-2024,10-05-2024,DHL,Delivered
5008,5008,20-10-2023,14-10-2024,DHL,Delivered
5009,5009,24-11-2022,11-09-2024,UPS,Returned
5010,5010,27-04-2023,25-06-2024,DHL,Delivered
5011,5011,22-06-2023,07-01-2024,DHL,In Transit
5012,5012,12-10-2024,12-02-2024,USPS,Delivered
5013,5013,10-06-2024,,UPS,Returned
5014,5014,07-04-2023,03-04-2024,USPS,Returned
5015,5015,10-08-2024,09-10-2024,DHL,In Transit
5016,5016,11-06-2023,12-11-2024,DHL,In Transit
5017,5017,30-07-2023,,DHL,Returned
5018,5018,18-12-2023,08-03-2024,UPS,Returned
5019,5019,09-02-2024,31-07-2024,USPS,In Transit
5020,5020,18-08-2023,25-12-2023,USPS,In Transit
5021,5021,31-01-2024,24-07-2024,UPS,Returned
5022,5022,15-12-2022,19-12-2023,DHL,Returned
5023,5023,08-11-2023,27-11-2023,USPS,In Transit
5024,5024,17-11-2024,,DHL,Returned
5025,5025,11-11-2023,15-09-2024,UPS,Returned
5026,5026,24-06-2024,27-12-2023,USPS,Returned
5027,5027,23-04-2024,07-02-2024,UPS,In Transit
5028,5028,13-01-2023,05-11-2024,USPS,Delivered
5029,5029,06-02-2024,,DHL,Returned
5030,5030,20-12-2023,20-04-2024,USPS,In Transit
5031,5031,18-09-2023,20-07-2024,DHL,Delivered
5032,5032,04-09-2024,01-06-2024,UPS,Returned
5033,5033,07-10-2023,09-02-2024,USPS,Delivered
5034,5034,29-12-2022,,FedEx,In Transit
5035,5035,03-09-2023,29-12-2023,USPS,In Transit
5036,5036,05-02-2023,12-01-2024,DHL,Returned
5037,5037,14-10-2024,,UPS,Returned
5038,5038,22-11-2023,02-05-2024,USPS,In Transit
5039,5039,15-06-2024,,USPS,Returned
5040,5040,24-01-2024,28-03-2024,USPS,Delivered
5041,5041,28-08-2023,13-01-2024,FedEx,In Transit
5042,5042,23-11-2023,28-05-2024,UPS,Returned
5043,5043,04-10-2024,,FedEx,Returned
5044,5044,27-08-2023,,FedEx,Delivered
5045,5045,20-11-2022,22-04-2024,DHL,In Transit
5046,5046,26-05-2024,,DHL,In Transit
5047,5047,11-05-2024,16-05-2024,USPS,Returned
5048,5048,17-03-2024,28-03-2024,FedEx,Returned
5049,5049,11-07-2023,16-09-2024,FedEx,Delivered
5050,5050,08-11-2023,24-01-2024,USPS,In Transit
5051,5051,23-08-2024,06-11-2024,USPS,In Transit
5052,5052,02-03-2023,,UPS,Returned
5053,5053,16-09-2023,11-01-2024,DHL,Returned
5054,5054,13-04-2023,,UPS,In Transit
5055,5055,17-05-2024,19-06-2024,UPS,Returned
5056,5056,27-01-2024,,UPS,Delivered
5057,5057,09-02-2023,14-01-2024,DHL,Returned
5058,5058,16-06-2024,,USPS,Returned
5059,5059,26-06-2023,08-01-2024,UPS,Delivered
5060,5060,17-11-2023,,FedEx,Returned
5061,5061,04-01-2023,,DHL,Returned
5062,5062,24-02-2023,05-06-2024,FedEx,Returned
5063,5063,12-06-2023,07-06-2024,FedEx,In Transit
5064,5064,22-06-2023,,DHL,In Transit
5065,5065,06-09-2024,15-10-2024,UPS,Delivered
5066,5066,27-09-2023,,FedEx,In Transit
5067,5067,02-01-2023,06-10-2024,USPS,Returned
5068,5068,26-08-2023,,FedEx,Returned
5069,5069,24-12-2022,13-05-2024,FedEx,Returned
5070,5070,16-11-2023,22-08-2024,UPS,Delivered
5071,5071,28-01-2024,06-05-2024,USPS,In Transit
5072,5072,21-07-2024,,FedEx,In Transit
5073,5073,20-04-2024,,DHL,Returned
5074,5074,23-11-2022,,FedEx,In Transit
5075,5075,06-01-2024,29-10-2024,FedEx,In Transit
5076,5076,20-09-2024,30-11-2023,FedEx,In Transit
5077,5077,14-10-2023,19-07-2024,USPS,Delivered
5078,5078,14-01-2024,,DHL,Delivered
5079,5079,28-10-2023,,FedEx,Returned
5080,5080,09-04-2024,,DHL,Delivered
5081,5081,21-02-2023,,USPS,Delivered
5082,5082,28-01-2024,28-10-2024,DHL,In Transit
5083,5083,17-10-2023,,DHL,In Transit
5084,5084,18-02-2024,05-05-2024,USPS,Delivered
5085,5085,08-10-2024,,UPS,Returned
5086,5086,10-08-2024,17-03-2024,DHL,Delivered
5087,5087,23-11-2022,28-09-2024,USPS,In Transit
5088,5088,12-07-2023,,DHL,Delivered
5089,5089,20-01-2024,21-01-2024,UPS,Returned
5090,5090,17-02-2023,14-03-2024,DHL,Delivered
5091,5091,03-05-2024,07-07-2024,DHL,In Transit
5092,5092,16-08-2024,,DHL,In Transit
5093,5093,07-10-2023,23-09-2024,FedEx,Delivered
5094,5094,10-11-2024,,UPS,Delivered
5095,5095,16-11-2024,,UPS,In Transit
5096,5096,23-09-2023,20-09-2024,USPS,Delivered
5097,5097,20-06-2023,13-06-2024,UPS,Returned
5098,5098,19-12-2022,03-03-2024,DHL,Returned
5099,5099,03-08-2024,,FedEx,In Transit
5100,5100,22-05-2024,,UPS,Delivered
5101,5101,10-02-2024,23-11-2023,DHL,Returned
5102,5102,29-04-2024,23-09-2024,DHL,Delivered
5103,5103,16-12-2022,,FedEx,Returned
5104,5104,27-05-2023,,USPS,Delivered
5105,5105,28-04-2023,08-02-2024,DHL,Delivered
5106,5106,23-04-2024,02-02-2024,FedEx,Delivered
5107,5107,01-01-2023,23-02-2024,DHL,Returned
5108,5108,06-11-2023,23-12-2023,DHL,In Transit
5109,5109,16-01-2024,21-08-2024,FedEx,In Transit
5110,5110,08-09-2023,03-07-2024,DHL,Delivered
5111,5111,01-06-2024,01-06-2024,UPS,Returned
5112,5112,07-03-2024,06-01-2024,DHL,Returned
5113,5113,24-06-2023,31-07-2024,DHL,Delivered
5114,5114,25-06-2024,01-01-2024,USPS,Delivered
5115,5115,04-02-2024,10-04-2024,FedEx,Returned
5116,5116,14-08-2024,23-05-2024,DHL,Returned
5117,5117,06-04-2024,18-02-2024,DHL,Delivered
5118,5118,01-02-2024,01-09-2024,UPS,Delivered
5119,5119,24-11-2023,,UPS,In Transit
5120,5120,10-02-2024,02-08-2024,FedEx,In Transit
5121,5121,09-04-2023,23-02-2024,USPS,Returned
5122,5122,02-01-2023,04-07-2024,DHL,In Transit
5123,5123,24-07-2024,06-09-2024,DHL,Returned
5124,5124,11-08-2024,07-12-2023,UPS,Returned
5125,5125,10-10-2024,21-04-2024,FedEx,In Transit
5126,5126,28-04-2023,24-12-2023,FedEx,Delivered
5127,5127,18-03-2024,09-07-2024,UPS,Delivered
5128,5128,17-06-2024,,USPS,Returned
5129,5129,17-11-2023,01-11-2024,FedEx,In Transit
5130,5130,15-07-2024,19-10-2024,DHL,In Transit
5131,5131,20-01-2024,27-08-2024,USPS,Returned
5132,5132,15-12-2022,25-10-2024,FedEx,Delivered
5133,5133,02-12-2022,,FedEx,In Transit
5134,5134,18-02-2023,20-11-2023,FedEx,Delivered
5135,5135,28-02-2024,02-02-2024,DHL,Delivered
5136,5136,20-08-2024,02-11-2024,USPS,In Transit
5137,5137,31-03-2024,03-07-2024,FedEx,In Transit
5138,5138,01-08-2024,18-10-2024,FedEx,Delivered
5139,5139,22-11-2022,12-07-2024,FedEx,In Transit
5140,5140,18-02-2023,22-03-2024,UPS,Delivered
5141,5141,16-07-2024,27-05-2024,FedEx,Returned
5142,5142,29-04-2024,14-03-2024,USPS,In Transit
5143,5143,27-09-2023,14-09-2024,FedEx,In Transit
5144,5144,27-09-2024,08-06-2024,FedEx,Returned
5145,5145,05-05-2024,,UPS,Returned
5146,5146,08-01-2024,02-05-2024,UPS,Delivered
5147,5147,14-03-2024,27-03-2024,USPS,Returned
5148,5148,19-07-2023,,UPS,Returned
5149,5149,13-04-2023,26-05-2024,UPS,Delivered
5150,5150,12-06-2024,04-05-2024,USPS,Delivered
5151,5151,13-04-2023,12-10-2024,FedEx,Delivered
5152,5152,20-03-2024,05-11-2024,UPS,Returned
5153,5153,01-08-2023,13-05-2024,FedEx,Returned
5154,5154,24-10-2023,,UPS,Delivered
5155,5155,22-09-2024,30-07-2024,FedEx,Delivered
5156,5156,15-06-2024,12-07-2024,FedEx,In Transit
5157,5157,31-07-2023,30-01-2024,UPS,Delivered
5158,5158,20-11-2022,18-07-2024,USPS,Delivered
5159,5159,08-08-2024,07-06-2024,USPS,In Transit
5160,5160,15-08-2024,15-01-2024,FedEx,In Transit
5161,5161,29-04-2024,08-04-2024,USPS,Delivered
5162,5162,09-01-2024,,USPS,Returned
5163,5163,29-10-2024,,USPS,In Transit
5164,5164,23-10-2023,03-07-2024,DHL,Returned
5165,5165,01-12-2022,,FedEx,In Transit
5166,5166,22-06-2024,,USPS,In Transit
5167,5167,07-03-2024,,DHL,In Transit
5168,5168,24-04-2023,,FedEx,Returned
5169,5169,04-02-2023,19-01-2024,USPS,Returned
5170,5170,05-11-2023,28-09-2024,FedEx,In Transit
5171,5171,24-04-2024,,FedEx,Delivered
5172,5172,22-08-2024,24-08-2024,DHL,In Transit
5173,5173,18-04-2024,06-12-2023,USPS,Returned
5174,5174,02-03-2023,07-05-2024,FedEx,Returned
5175,5175,25-01-2024,18-04-2024,UPS,Returned
5176,5176,10-07-2023,,DHL,In Transit
5177,5177,21-08-2024,25-08-2024,FedEx,Delivered
5178,5178,10-07-2023,22-01-2024,DHL,In Transit
5179,5179,14-05-2024,22-07-2024,USPS,Delivered
5180,5180,18-01-2024,16-02-2024,USPS,In Transit
5181,5181,21-02-2024,11-10-2024,USPS,Returned
5182,5182,18-03-2023,07-08-2024,USPS,In Transit
5183,5183,23-02-2024,,USPS,Returned
5184,5184,16-02-2023,28-08-2024,UPS,Returned
5185,5185,04-05-2023,02-02-2024,DHL,Returned
5186,5186,13-12-2022,02-08-2024,USPS,Returned
5187,5187,25-11-2022,04-01-2024,USPS,Delivered
5188,5188,26-04-2024,10-02-2024,FedEx,In Transit
5189,5189,24-01-2024,29-12-2023,DHL,Returned
5190,5190,27-08-2023,31-08-2024,FedEx,In Transit
5191,5191,08-05-2024,05-08-2024,FedEx,Delivered
5192,5192,28-07-2024,02-04-2024,USPS,Delivered
5193,5193,02-07-2023,20-11-2023,UPS,Returned
5194,5194,22-07-2023,,USPS,Returned
5195,5195,12-01-2024,23-09-2024,USPS,Returned
5196,5196,11-02-2023,16-09-2024,FedEx,In Transit
5197,5197,12-01-2024,05-09-2024,USPS,Returned
5198,5198,19-05-2024,03-06-2024,DHL,Returned
5199,5199,16-11-2024,14-05-2024,FedEx,Returned
5200,5200,23-04-2024,19-01-2024,DHL,Delivered
5201,5201,27-10-2023,,FedEx,In Transit
5202,5202,21-04-2024,,FedEx,Returned
5203,5203,24-06-2023,15-02-2024,USPS,In Transit
5204,5204,14-03-2024,28-10-2024,FedEx,In Transit
5205,5205,02-11-2023,26-11-2023,UPS,Returned
5206,5206,06-12-2023,14-09-2024,UPS,In Transit
5207,5207,06-07-2023,,DHL,Returned
5208,5208,18-07-2023,,UPS,Delivered
5209,5209,04-03-2024,,DHL,Delivered
5210,5210,28-01-2024,17-09-2024,DHL,Delivered
5211,5211,09-09-2024,,DHL,Delivered
5212,5212,17-04-2024,,UPS,In Transit
5213,5213,18-08-2024,07-09-2024,DHL,Delivered
5214,5214,14-01-2024,,USPS,In Transit
5215,5215,09-06-2024,20-04-2024,UPS,Delivered
5216,5216,03-07-2024,,FedEx,Delivered
5217,5217,24-02-2023,26-03-2024,FedEx,Returned
5218,5218,03-10-2023,02-07-2024,FedEx,Returned
5219,5219,25-07-2023,,DHL,Delivered
5220,5220,18-06-2024,21-03-2024,DHL,Delivered
5221,5221,18-04-2024,24-01-2024,FedEx,Delivered
5222,5222,05-06-2024,19-08-2024,USPS,In Transit
5223,5223,11-06-2023,,USPS,Returned
5224,5224,18-09-2024,29-02-2024,DHL,Delivered
5225,5225,11-09-2023,22-03-2024,UPS,Returned
5226,5226,05-11-2023,04-08-2024,USPS,In Transit
5227,5227,24-05-2023,23-11-2023,DHL,Delivered
5228,5228,08-03-2024,12-04-2024,UPS,Returned
5229,5229,08-11-2024,09-02-2024,FedEx,Delivered
5230,5230,20-10-2023,17-10-2024,USPS,Returned
5231,5231,30-05-2024,,UPS,Returned
5232,5232,07-12-2023,05-11-2024,FedEx,In Transit
5233,5233,28-04-2024,30-09-2024,DHL,Returned
5234,5234,25-04-2023,10-01-2024,USPS,In Transit
5235,5235,19-01-2024,,USPS,In Transit
5236,5236,15-11-2024,,UPS,Delivered
5237,5237,16-02-2023,10-08-2024,FedEx,Delivered
5238,5238,30-10-2024,,USPS,Returned
5239,5239,22-08-2024,21-01-2024,FedEx,Returned
5240,5240,02-09-2024,,FedEx,Delivered
5241,5241,02-02-2024,08-07-2024,DHL,Delivered
5242,5242,24-07-2023,22-02-2024,UPS,In Transit
5243,5243,04-02-2023,15-01-2024,USPS,In Transit
5244,5244,09-07-2023,16-01-2024,FedEx,Returned
5245,5245,09-06-2024,11-08-2024,USPS,In Transit
5246,5246,22-09-2024,,UPS,Returned
